node, book, chapter, verse, language, lex, pred, word_order, tense, stem, type, func
369263,Esther,9,3,Hebrew,<FH[,,S-ptc,ptca,qal,subs,Subj
369270,Esther,9,3,Hebrew,NF>[,,S-ptc,ptca,piel,verb,PreC
369288,Esther,9,4,Hebrew,HLK[,,S-ptc,ptca,qal,verb,PreC
369297,Esther,9,4,Hebrew,HLK[,,S-ptc,ptca,qal,verb,PreC
369306,Esther,9,5,Hebrew,>JB[,NKH[,S-ptc,ptca,qal,subs,Cmpl
369316,Esther,9,5,Hebrew,FN>[,<FH[,ptc,ptca,qal,subs,Cmpl
369367,Esther,9,10,Hebrew,YRR=[,HRG[,ptc,ptca,qal,subs,Objc
369387,Esther,9,11,Hebrew,HRG[,BW>[,S,ptcp,qal,subs,Subj
369537,Esther,9,16,Hebrew,>JB[,NWX[,ptc,ptca,qal,subs,Cmpl
369541,Esther,9,16,Hebrew,FN>[,HRG[,ptc,ptca,qal,subs,Cmpl
369610,Esther,9,19,Hebrew,JCB[,,ptc,ptca,qal,verb,PreC
369615,Esther,9,19,Hebrew,<FH[,,S-ptc,ptca,qal,verb,PreC
369667,Esther,9,21,Hebrew,<FH[,HJH[,ptc,ptca,qal,verb,PreC
369695,Esther,9,22,Hebrew,>JB[,NWX[,S-ptc,ptca,qal,subs,Cmpl
369751,Esther,9,24,Hebrew,YRR=[,XCB[,S,ptca,qal,subs,Subj
369847,Esther,9,27,Hebrew,LWH[,,ptc,ptca,nif,verb,PreC
369854,Esther,9,27,Hebrew,<FH[,HJH[,ptc,ptca,qal,verb,PreC
369876,Esther,9,28,Hebrew,ZKR[,,S-ptc,ptca,nif,verb,PreC
369878,Esther,9,28,Hebrew,<FH[,,ptc,ptca,nif,verb,PreC
370001,Esther,9,32,Hebrew,KTB[,,ptc,ptca,nif,verb,PreC
370035,Esther,10,2,Hebrew,KTB[,,S-ptc,ptcp,qal,verb,PreC
370061,Esther,10,3,Hebrew,RYH[,,ptc,ptcp,qal,verb,PreC
370065,Esther,10,3,Hebrew,DRC[,,ptc,ptca,qal,verb,PreC
370070,Esther,10,3,Hebrew,DBR[,,ptc,ptca,qal,verb,PreC
370153,Daniel,1,4,Hebrew,FKL[,,ptc,ptca,hif,verb,PreC
370158,Daniel,1,4,Hebrew,JD<[,,ptc,ptca,qal,adjv,PreC
370161,Daniel,1,4,Hebrew,BJN[,,ptc,ptca,hif,adjv,PreC
370293,Daniel,1,10,Hebrew,JR>[,,ptc-S,ptca,qal,verb,PreC
370311,Daniel,1,10,Hebrew,Z<P[,,ptc,ptca,qal,adjv,PreC
370370,Daniel,1,13,Hebrew,>KL[,,ptc,ptca,qal,verb,PreC
370410,Daniel,1,15,Hebrew,>KL[,,ptc,ptca,qal,verb,PreC
370419,Daniel,1,16,Hebrew,NF>[,,S-ptc,ptca,qal,verb,PreC
370426,Daniel,1,16,Hebrew,NTN[,,ptc,ptca,qal,verb,PreC
370564,Daniel,2,2,Hebrew,KCP[,QR>[,ptc,ptca,piel,subs,Cmpl
370617,Daniel,2,5,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
370620,Daniel,2,5,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
370661,Daniel,2,7,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
370670,Daniel,2,8,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
370673,Daniel,2,8,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
370676,Daniel,2,8,Aramaic,JD<[,,ptc-S,ptca,peal,verb,PreC
370681,Daniel,2,8,Aramaic,ZBN[,,S-ptc,ptca,peal,verb,PreC
370703,Daniel,2,9,Aramaic,CXT[,ZMN[,ptc,ptcp,peal,subs,Objc
370726,Daniel,2,10,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
370763,Daniel,2,11,Aramaic,C>L[,,S-ptc,ptca,peal,verb,PreC
370803,Daniel,2,13,Aramaic,QVL[,,S-ptc,ptca,htpa,verb,PreC
370831,Daniel,2,15,Aramaic,<NH[,,ptc,ptca,peal,verb,PreC
370833,Daniel,2,15,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
370842,Daniel,2,15,Aramaic,XYP[,,S-ptc,ptca,haf,verb,PreC
370919,Daniel,2,20,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
370922,Daniel,2,20,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
370927,Daniel,2,20,Aramaic,BRK[,HWH[,S-ptc,ptcp,pael,verb,PreC
370942,Daniel,2,21,Aramaic,CNH[,,S-ptc,ptca,haf,verb,PreC
370946,Daniel,2,21,Aramaic,<DH[,,ptc,ptca,haf,verb,PreC
370949,Daniel,2,21,Aramaic,QWM[,,ptc,ptca,haf,verb,PreC
370951,Daniel,2,21,Aramaic,JHB[,,ptc,ptca,peal,verb,PreC
370958,Daniel,2,21,Aramaic,JD<[,,ptc,ptca,peal,subs,Cmpl
370961,Daniel,2,22,Aramaic,GLH[,,S-ptc-ptc,ptca,peal,verb,PreC
370964,Daniel,2,22,Aramaic,STR[,,S-ptc-ptc,ptcp,pael,subs,Objc
370965,Daniel,2,22,Aramaic,JD<[,,ptc,ptca,peal,verb,PreC
370972,Daniel,2,22,Aramaic,CRH[,,S-ptc,ptcp,peal,verb,PreC
370976,Daniel,2,23,Aramaic,JDH[,,ptc,ptca,haf,verb,PreC
370978,Daniel,2,23,Aramaic,CBX[,,ptc-S,ptca,pael,verb,PreC
371056,Daniel,2,26,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
371059,Daniel,2,26,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
371067,Daniel,2,26,Aramaic,KHL[,,ptc,ptca,peal,verb,PreC
371075,Daniel,2,27,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
371080,Daniel,2,27,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
371084,Daniel,2,27,Aramaic,C>L[,,S-ptc,ptca,peal,verb,PreC
371089,Daniel,2,27,Aramaic,GZR[,,S-ptc,ptca,peal,subs,Subj
371090,Daniel,2,27,Aramaic,JKL[,,S-ptc,ptca,peal,verb,PreC
371100,Daniel,2,28,Aramaic,GLH[,,ptc,ptca,peal,verb,PreC
371133,Daniel,2,29,Aramaic,GLH[,,ptc,ptca,peal,verb,PreC
371168,Daniel,2,31,Aramaic,XZH[,HWH[,S-ptc,ptca,peal,verb,PreC
371181,Daniel,2,31,Aramaic,QWM[,,ptc,ptca,peal,verb,PreC
371186,Daniel,2,31,Aramaic,DXL[,,S-ptc,ptcp,peal,verb,PreC
371214,Daniel,2,34,Aramaic,XZH[,HWH[,ptc,ptca,peal,verb,PreC
371305,Daniel,2,38,Aramaic,DWR[,,ptc-S,ptca,peal,verb,PreC
371355,Daniel,2,40,Aramaic,DQQ[,,S-ptc,ptca,haf,verb,PreC
371357,Daniel,2,40,Aramaic,XCL[,,ptc,ptca,peal,verb,PreC
371363,Daniel,2,40,Aramaic,R<<[,,ptc,ptca,pael,verb,PreC
371383,Daniel,2,41,Aramaic,PLG[,HWH[,S-ptc,ptcp,peal,adjv,PreC
371398,Daniel,2,41,Aramaic,<RB[,,S-ptc,ptcp,pael,verb,PreC
371418,Daniel,2,42,Aramaic,TBR[,HWH[,S-ptc,ptcp,peal,adjv,PreC
371423,Daniel,2,43,Aramaic,<RB[,,S-ptc,ptcp,pael,verb,PreC
371427,Daniel,2,43,Aramaic,<RB[,HWH[,ptc,ptca,htpa,verb,PreC
371435,Daniel,2,43,Aramaic,DBQ[,HWH[,ptc,ptca,peal,verb,PreC
371444,Daniel,2,43,Aramaic,<RB[,,S-ptc,ptca,htpa,verb,PreC
371516,Daniel,2,45,Aramaic,>MN[,,ptc-S,ptcp,haf,verb,PreC
371537,Daniel,2,47,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
371542,Daniel,2,47,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
371554,Daniel,2,47,Aramaic,GLH[,,ptc,ptca,peal,verb,PreC
371657,Daniel,3,3,Aramaic,KNC[,,ptc-S,ptca,htpa,verb,PreC
371678,Daniel,3,3,Aramaic,QWM[,,ptc,ptca,peal,verb,PreC
371687,Daniel,3,4,Aramaic,QR>[,,S-ptc,ptca,peal,verb,PreC
371691,Daniel,3,4,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
371735,Daniel,3,6,Aramaic,JQD[,RMH[,ptc,ptca,peal,adjv,Cmpl
371744,Daniel,3,7,Aramaic,CM<[,,ptc-S,ptca,peal,verb,PreC
371757,Daniel,3,7,Aramaic,NPL[,,ptc-S,ptca,peal,verb,PreC
371763,Daniel,3,7,Aramaic,SGD[,,ptc,ptca,peal,verb,PreC
371787,Daniel,3,9,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
371834,Daniel,3,11,Aramaic,JQD[,RMH[,ptc,ptca,peal,adjv,Cmpl
371859,Daniel,3,12,Aramaic,PLX[,,ptc,ptca,peal,verb,PreC
371867,Daniel,3,12,Aramaic,SGD[,,ptc,ptca,peal,verb,PreC
371890,Daniel,3,14,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
371893,Daniel,3,14,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
371905,Daniel,3,14,Aramaic,PLX[,,ptc,ptca,peal,verb,PreC
371913,Daniel,3,14,Aramaic,SGD[,,ptc,ptca,peal,verb,PreC
371953,Daniel,3,15,Aramaic,JQD[,RMH[,ptc,ptca,peal,adjv,Cmpl
371968,Daniel,3,16,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
371973,Daniel,3,16,Aramaic,XCX[,,ptc-S,ptca,peal,verb,PreC
371985,Daniel,3,17,Aramaic,PLX[,,S-ptc,ptca,peal,verb,PreC
371986,Daniel,3,17,Aramaic,JKL[,,S-ptc,ptca,peal,verb,PreC
371992,Daniel,3,17,Aramaic,JQD[,,ptc,ptca,peal,adjv,Cmpl
372001,Daniel,3,18,Aramaic,JD<[,HWH[,ptc,ptcp,peal,verb,PreC
372010,Daniel,3,18,Aramaic,PLX[,,ptc,ptca,peal,verb,PreC
372033,Daniel,3,19,Aramaic,<NH[,,ptc,ptca,peal,verb,PreC
372035,Daniel,3,19,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
372044,Daniel,3,19,Aramaic,XZH[,,ptc,ptcp,peal,verb,PreC
372068,Daniel,3,20,Aramaic,JQD[,RMH[,ptc,ptca,peal,adjv,Cmpl
372087,Daniel,3,21,Aramaic,JQD[,RMH[,ptc,ptca,peal,adjv,Cmpl
372096,Daniel,3,22,Aramaic,XYP[,,S-ptc,ptca,haf,verb,PreC
372099,Daniel,3,22,Aramaic,>ZH[,,S-ptc,ptcp,peal,verb,PreC
372128,Daniel,3,23,Aramaic,JQD[,NPL[,S-ptc,ptca,peal,adjv,Cmpl
372129,Daniel,3,23,Aramaic,KPT[,,ptc,ptcp,pael,verb,PreC
372138,Daniel,3,24,Aramaic,<NH[,,ptc,ptca,peal,verb,PreC
372140,Daniel,3,24,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
372151,Daniel,3,24,Aramaic,KPT[,,ptc,ptcp,pael,verb,PreC
372152,Daniel,3,24,Aramaic,<NH[,,ptc,ptca,peal,verb,PreC
372154,Daniel,3,24,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
372159,Daniel,3,25,Aramaic,<NH[,,ptc,ptca,peal,verb,PreC
372161,Daniel,3,25,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
372164,Daniel,3,25,Aramaic,XZH[,,S-ptc,ptca,peal,verb,PreC
372167,Daniel,3,25,Aramaic,CRH[,,ptc,ptcp,peal,verb,PreC
372168,Daniel,3,25,Aramaic,HLK[,,ptc,ptca,haf,verb,PreC
372181,Daniel,3,25,Aramaic,DMH[,,S-ptc,ptca,peal,verb,PreC
372193,Daniel,3,26,Aramaic,JQD[,QRB[,S-ptc,ptca,peal,adjv,Cmpl
372194,Daniel,3,26,Aramaic,<NH[,,ptc,ptca,peal,verb,PreC
372196,Daniel,3,26,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
372210,Daniel,3,26,Aramaic,NPQ[,,ptc-S,ptca,peal,verb,PreC
372219,Daniel,3,27,Aramaic,KNC[,,ptc-S,ptca,htpa,verb,PreC
372227,Daniel,3,27,Aramaic,XZH[,,ptc,ptca,peal,verb,PreC
372252,Daniel,3,28,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
372255,Daniel,3,28,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
372256,Daniel,3,28,Aramaic,BRK[,,ptc-S,ptcp,peal,adjv,PreC
372353,Daniel,3,31,Aramaic,DWR[,,ptc,ptca,peal,verb,PreC
372428,Daniel,4,4,Aramaic,<LL[,,ptc-S,ptca,peal,verb,PreC
372433,Daniel,4,4,Aramaic,GZR[,,ptc-S,ptca,peal,subs,Subj
372436,Daniel,4,4,Aramaic,>MR[,,ptc-S,ptca,peal,verb,PreC
372442,Daniel,4,4,Aramaic,JD<[,,ptc,ptca,haf,verb,PreC
372481,Daniel,4,6,Aramaic,>NS[,,S-ptc,ptca,peal,verb,PreC
372495,Daniel,4,7,Aramaic,XZH[,HWH[,ptc,ptca,peal,verb,PreC
372546,Daniel,4,10,Aramaic,XZH[,HWH[,ptc,ptca,peal,verb,PreC
372560,Daniel,4,10,Aramaic,NXT[,,S-ptc,ptca,peal,verb,PreC
372561,Daniel,4,11,Aramaic,QR>[,,ptc,ptca,peal,verb,PreC
372566,Daniel,4,11,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
372677,Daniel,4,15,Aramaic,JKL[,,S-ptc,ptca,peal,verb,PreC
372683,Daniel,4,15,Aramaic,KHL[,,S-ptc,ptca,peal,verb,PreC
372701,Daniel,4,16,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
372704,Daniel,4,16,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
372711,Daniel,4,16,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
372714,Daniel,4,16,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
372718,Daniel,4,16,Aramaic,FN>[,,S-ptc,ptca,peal,subs,PreC
372787,Daniel,4,20,Aramaic,NXT[,,S-ptc,ptca,peal,verb,PreC
372791,Daniel,4,20,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
372843,Daniel,4,22,Aramaic,VRD[,,ptc,ptca,peal,verb,PreC
372863,Daniel,4,22,Aramaic,YB<[,,ptc,ptca,pael,verb,PreC
372937,Daniel,4,26,Aramaic,HLK[,HWH[,ptc,ptca,pael,verb,PreC
372939,Daniel,4,27,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
372942,Daniel,4,27,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
372972,Daniel,4,28,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
372982,Daniel,4,29,Aramaic,VRD[,,ptc,ptca,peal,verb,PreC
373081,Daniel,4,32,Aramaic,DWR[,,S-ptc,ptca,peal,subs,Subj
373085,Daniel,4,32,Aramaic,XCB[,,S-ptc,ptcp,peal,verb,PreC
373089,Daniel,4,32,Aramaic,<BD[,,ptc-ptc,ptca,peal,verb,PreC
373094,Daniel,4,32,Aramaic,DWR[,,ptc-ptc,ptca,peal,subs,Adju
373140,Daniel,4,34,Aramaic,CBX[,,S-ptc,ptca,pael,verb,PreC
373142,Daniel,4,34,Aramaic,RWM[,,ptc,ptca,pael,verb,PreC
373144,Daniel,4,34,Aramaic,HDR[,,ptc,ptca,pael,verb,PreC
373157,Daniel,4,34,Aramaic,HLK[,,ptc,ptca,haf,verb,PreC
373160,Daniel,4,34,Aramaic,JKL[,,ptc,ptca,peal,verb,PreC
373176,Daniel,5,1,Aramaic,CTH[,,ptc,ptca,peal,verb,PreC
373253,Daniel,5,5,Aramaic,KTB[,,ptc,ptca,peal,verb,PreC
373266,Daniel,5,5,Aramaic,XZH[,,S-ptc,ptca,peal,verb,PreC
373270,Daniel,5,5,Aramaic,KTB[,,ptc,ptca,peal,verb,PreC
373281,Daniel,5,6,Aramaic,CRH[,,S-ptc,ptca,htpa,verb,PreC
373287,Daniel,5,6,Aramaic,NQC[,,S-ptc,ptca,peal,verb,PreC
373288,Daniel,5,7,Aramaic,QR>[,,ptc-S,ptca,peal,verb,PreC
373298,Daniel,5,7,Aramaic,GZR[,<LL[,ptc,ptca,peal,subs,Cmpl
373299,Daniel,5,7,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
373302,Daniel,5,7,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
373330,Daniel,5,8,Aramaic,<LL[,,ptc-S,ptca,peal,verb,PreC
373336,Daniel,5,8,Aramaic,KHL[,,ptc,ptca,peal,verb,PreC
373350,Daniel,5,9,Aramaic,BHL[,,S-ptc,ptca,htpa,verb,PreC
373353,Daniel,5,9,Aramaic,CNH[,,S-ptc,ptca,peal,verb,PreC
373357,Daniel,5,9,Aramaic,CBC[,,S-ptc,ptca,htpa,verb,PreC
373415,Daniel,5,11,Aramaic,GZR[,,S-ptc,ptca,peal,subs,Objc
373429,Daniel,5,12,Aramaic,PCR[,,ptc,ptca,pael,verb,PreC
373435,Daniel,5,12,Aramaic,CRH[,,ptc,ptca,pael,verb,PreC
373458,Daniel,5,13,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
373461,Daniel,5,13,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
373511,Daniel,5,15,Aramaic,KHL[,,ptc,ptca,peal,verb,PreC
373554,Daniel,5,17,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
373557,Daniel,5,17,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
373603,Daniel,5,19,Aramaic,ZW<[,HWH[,S-ptc,ptca,peal,adjv,PreC
373605,Daniel,5,19,Aramaic,DXL[,,ptc,ptca,peal,verb,PreC
373610,Daniel,5,19,Aramaic,YBH[,HWH[,ptc,ptca,peal,adjv,PreC
373612,Daniel,5,19,Aramaic,QVL[,HWH[,ptc,ptca,peal,adjv,PreC
373616,Daniel,5,19,Aramaic,YBH[,HWH[,ptc,ptca,peal,adjv,PreC
373618,Daniel,5,19,Aramaic,XJH[,HWH[,ptc,ptca,haf,adjv,PreC
373622,Daniel,5,19,Aramaic,YBH[,HWH[,ptc,ptca,peal,adjv,PreC
373624,Daniel,5,19,Aramaic,RWM[,HWH[,ptc,ptca,haf,adjv,PreC
373628,Daniel,5,19,Aramaic,YBH[,HWH[,ptc,ptca,peal,adjv,PreC
373630,Daniel,5,19,Aramaic,CPL[,HWH[,ptc,ptca,haf,adjv,PreC
373724,Daniel,5,23,Aramaic,CTH[,,S-ptc,ptca,peal,verb,PreC
373739,Daniel,5,23,Aramaic,XZH[,,ptc,ptca,peal,verb,PreC
373742,Daniel,5,23,Aramaic,CM<[,,ptc,ptca,peal,verb,PreC
373745,Daniel,5,23,Aramaic,JD<[,,ptc,ptca,peal,verb,PreC
373879,Daniel,6,3,Aramaic,JHB[,HWH[,S-ptc,ptca,peal,verb,PreC
373886,Daniel,6,3,Aramaic,NZQ[,HWH[,S-ptc,ptca,peal,verb,PreC
373891,Daniel,6,4,Aramaic,NYX[,HWH[,S-ptc,ptca,htpa,verb,PreC
373905,Daniel,6,4,Aramaic,<CT[,,S-ptc,ptcp,peal,verb,PreC
373916,Daniel,6,5,Aramaic,B<H[,HWH[,S-ptc,ptca,peal,verb,PreC
373929,Daniel,6,5,Aramaic,CXT[,,ptc-ptc,ptcp,peal,subs,Objc
373931,Daniel,6,5,Aramaic,JKL[,,ptc-ptc,ptca,peal,verb,PreC
373938,Daniel,6,5,Aramaic,>MN[,,ptc-S,ptcp,haf,verb,PreC
373944,Daniel,6,5,Aramaic,CXT[,CKX[,S,ptcp,peal,subs,Subj
373951,Daniel,6,6,Aramaic,>MR[,,S-ptc,ptca,peal,verb,PreC
373976,Daniel,6,7,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
374063,Daniel,6,11,Aramaic,PTX[,,S-ptc,ptcp,peal,verb,PreC
374075,Daniel,6,11,Aramaic,BRK=[,,S-ptc,ptca,peal,verb,PreC
374079,Daniel,6,11,Aramaic,YLH[,,ptc,ptca,pael,verb,PreC
374081,Daniel,6,11,Aramaic,JDH[,,ptc,ptca,haf,verb,PreC
374089,Daniel,6,11,Aramaic,<BD[,HWH[,ptc,ptca,peal,verb,PreC
374101,Daniel,6,12,Aramaic,B<H[,,ptc,ptca,peal,verb,PreC
374103,Daniel,6,12,Aramaic,XNN[,,ptc,ptca,htpa,verb,PreC
374110,Daniel,6,13,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
374140,Daniel,6,13,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
374143,Daniel,6,13,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
374158,Daniel,6,14,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
374184,Daniel,6,14,Aramaic,B<H[,,ptc,ptca,peal,verb,PreC
374207,Daniel,6,15,Aramaic,CDR[,HWH[,ptc,ptca,htpa,verb,PreC
374218,Daniel,6,16,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
374254,Daniel,6,17,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
374257,Daniel,6,17,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
374263,Daniel,6,17,Aramaic,PLX[,,S-ptc,ptca,peal,verb,PreC
374337,Daniel,6,21,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
374340,Daniel,6,21,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
374350,Daniel,6,21,Aramaic,PLX[,,S-ptc,ptca,peal,verb,PreC
374471,Daniel,6,26,Aramaic,DWR[,,ptc,ptca,peal,verb,PreC
374487,Daniel,6,27,Aramaic,ZW<[,HWH[,ptc,ptca,peal,verb,PreC
374489,Daniel,6,27,Aramaic,DXL[,,ptc,ptca,peal,verb,PreC
374512,Daniel,6,28,Aramaic,JZB[,,ptc,ptca,shaf,verb,PreC
374514,Daniel,6,28,Aramaic,NYL[,,ptc,ptca,haf,verb,PreC
374516,Daniel,6,28,Aramaic,<BD[,,ptc,ptca,peal,verb,PreC
374566,Daniel,7,2,Aramaic,<NH[,,ptc-S,ptca,peal,verb,PreC
374569,Daniel,7,2,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
374570,Daniel,7,2,Aramaic,XZH[,HWH[,ptc,ptca,peal,verb,PreC
374581,Daniel,7,2,Aramaic,GWX[,,S-ptc,ptca,haf,verb,PreC
374589,Daniel,7,3,Aramaic,SLQ[,,S-ptc,ptca,peal,verb,PreC
374592,Daniel,7,3,Aramaic,CNH[,,ptc,ptca,peal,verb,PreC
374604,Daniel,7,4,Aramaic,XZH[,HWH[,ptc,ptca,peal,verb,PreC
374630,Daniel,7,5,Aramaic,DMH[,,S-ptc,ptca,peal,verb,PreC
374647,Daniel,7,5,Aramaic,>MR[,,ptc,ptca,peal,verb,PreC
374655,Daniel,7,6,Aramaic,XZH[,HWH[,ptc,ptca,peal,verb,PreC
374681,Daniel,7,7,Aramaic,XZH[,HWH[,ptc,ptca,peal,verb,PreC
374690,Daniel,7,7,Aramaic,DXL[,,S-ptc,ptcp,peal,adjv,PreC
374702,Daniel,7,7,Aramaic,>KL[,,ptc,ptca,peal,verb,PreC
374704,Daniel,7,7,Aramaic,DQQ[,,ptc,ptca,haf,verb,PreC
374709,Daniel,7,7,Aramaic,RPS[,,ptc,ptca,peal,verb,PreC
374712,Daniel,7,7,Aramaic,CNH[,,S-ptc,ptcp,pael,verb,PreC
374722,Daniel,7,8,Aramaic,FKL[,HWH[,ptc,ptca,htpa,verb,PreC
374752,Daniel,7,8,Aramaic,MLL[,,S-ptc,ptca,pael,verb,PreC
374754,Daniel,7,9,Aramaic,XZH[,HWH[,ptc,ptca,peal,verb,PreC
374780,Daniel,7,9,Aramaic,DLQ[,,S-ptc,ptca,peal,adjv,PreC
374784,Daniel,7,10,Aramaic,NGD[,,S-ptc,ptca,peal,verb,PreC
374786,Daniel,7,10,Aramaic,NPQ[,,ptc,ptca,peal,verb,PreC
374802,Daniel,7,11,Aramaic,XZH[,HWH[,ptc,ptca,peal,verb,PreC
374812,Daniel,7,11,Aramaic,MLL[,,S-ptc,ptca,pael,verb,PreC
374813,Daniel,7,11,Aramaic,XZH[,HWH[,ptc,ptca,peal,verb,PreC
374842,Daniel,7,13,Aramaic,XZH[,HWH[,ptc,ptca,peal,verb,PreC
374855,Daniel,7,13,Aramaic,>TH[,HWH[,S-ptc,ptca,peal,verb,PreC
374907,Daniel,7,16,Aramaic,QWM[,QRB[,ptc,ptca,peal,subs,Cmpl
374956,Daniel,7,19,Aramaic,CNH[,HWH[,ptc,ptca,peal,verb,PreC
374959,Daniel,7,19,Aramaic,DXL[,,ptc,ptcp,peal,verb,PreC
374968,Daniel,7,19,Aramaic,>KL[,,ptc,ptca,peal,verb,PreC
374969,Daniel,7,19,Aramaic,DQQ[,,ptc,ptca,haf,verb,PreC
374974,Daniel,7,19,Aramaic,RPS[,,ptc,ptca,peal,verb,PreC
374999,Daniel,7,20,Aramaic,MLL[,,ptc,ptca,pael,verb,PreC
375006,Daniel,7,21,Aramaic,XZH[,HWH[,ptc,ptca,peal,verb,PreC
375011,Daniel,7,21,Aramaic,<BD[,,S-ptc,ptca,peal,verb,PreC
375016,Daniel,7,21,Aramaic,JKL[,,ptc,ptca,peal,verb,PreC
375226,Daniel,8,3,Hebrew,<MD[,,S-ptc,ptca,qal,verb,PreC
375248,Daniel,8,3,Hebrew,<LH[,,S-ptc,ptca,qal,verb,PreC
375256,Daniel,8,4,Hebrew,NGX[,,ptc,ptca,piel,verb,PreC
375271,Daniel,8,4,Hebrew,NYL[,,ptc,ptca,hif,verb,PreC
375283,Daniel,8,5,Hebrew,BJN[,HJH[,S-ptc,ptca,hif,verb,PreC
375289,Daniel,8,5,Hebrew,BW>[,,S-ptc,ptca,qal,verb,PreC
375300,Daniel,8,5,Hebrew,NG<[,,ptc,ptca,qal,verb,PreC
375321,Daniel,8,6,Hebrew,<MD[,,ptc,ptca,qal,verb,PreC
375334,Daniel,8,7,Hebrew,NG<[,,ptc,ptca,hif,verb,PreC
375370,Daniel,8,7,Hebrew,NYL[,HJH[,ptc,ptca,hif,verb,PreC
375478,Daniel,8,13,Hebrew,DBR[,,ptc,ptca,piel,verb,PreC
375487,Daniel,8,13,Hebrew,DBR[,,ptc,ptca,piel,verb,PreC
375497,Daniel,8,13,Hebrew,CMM[,,S,ptca,qal,adjv,Subj
375531,Daniel,8,15,Hebrew,<MD[,,ptc,ptca,qal,verb,PreC
375597,Daniel,8,19,Hebrew,JD<[,,ptc,ptca,hif,verb,PtcO
375642,Daniel,8,22,Hebrew,CBR[,,ptc,ptca,nif,subs,Frnt
375663,Daniel,8,23,Hebrew,PC<[,TMM[,S,ptca,qal,subs,Subj
375669,Daniel,8,23,Hebrew,BJN[,,ptc,ptca,hif,verb,PreC
375679,Daniel,8,24,Hebrew,PL>[,CXT[,ptc,ptca,nif,subs,Objc
375760,Daniel,8,27,Hebrew,BJN[,,ptc,ptca,hif,verb,PreC
375841,Daniel,9,4,Hebrew,JR>[,,ptc,ptca,nif,adjv,Voct
375842,Daniel,9,4,Hebrew,CMR[,,ptc-ptc-ptc,ptca,qal,verb,PreC
375849,Daniel,9,4,Hebrew,>HB[,,ptc-ptc-ptc,ptca,qal,subs,Cmpl
375852,Daniel,9,4,Hebrew,CMR[,,ptc-ptc-ptc,ptca,qal,subs,Cmpl
375908,Daniel,9,7,Hebrew,JCB[,,ptc,ptca,qal,subs,PreC
375999,Daniel,9,11,Hebrew,KTB[,,ptc,ptcp,qal,verb,PreC
